x,y,z,qw,qx,qy,qz
-0.32664972,-0.46525496,0.52676468,0.22914361085247453,0.5954100351688675,-0.7621955606969391,0.10971792414904982
-0.32666332,-0.4653002799999999,0.52673324,0.22895914543323148,0.5955783348626454,-0.7621068591696789,0.10980570099612424
-0.3266743,-0.4653681999999999,0.5267366,0.2287877089007413,0.5958317782007112,-0.7619677350799211,0.1097535741527517
-0.32668528,-0.4654361199999999,0.52673996,0.22861631203855348,0.5960851692272829,-0.7618285014137697,0.10970135519136565
-0.32669626,-0.4655040399999999,0.52674332,0.2284449548911781,0.5963385078916116,-0.7616891581946597,0.1096490441321071
-0.32670724,-0.46557196,0.5267466799999999,0.22827363750311574,0.5965917941429586,-0.7615497054460494,0.10959664099513845
-0.32671822,-0.46563988,0.5267500399999999,0.22810235991885713,0.5968450279305969,-0.7614101431914213,0.109544145800643
-0.3267292,-0.4657078,0.5267533999999999,0.2279311221828835,0.5970982092038101,-0.7612704714542816,0.10949155856882536
-0.32674018,-0.46577572,0.5267567599999999,0.22775992433966633,0.5973513379118927,-0.7611306902581603,0.10943887931991089
-0.32675116,-0.46584364,0.5267601199999999,0.2275887664336675,0.5976044140041503,-0.7609907996266111,0.1093861080741464
-0.32676214,-0.46591156,0.52676348,0.2274176485093391,0.5978574374298996,-0.7608507995832119,0.10933324485179943
-0.32677312,-0.46597948,0.52676684,0.22724657061112352,0.5981104081384683,-0.7607106901515642,0.10928028967315878
-0.3267840999999999,-0.4660474,0.5267702,0.2270755327834536,0.598363326079195,-0.7605704713552933,0.10922724255853433
-0.32679508,-0.46611532,0.52677356,0.22690453507075228,0.5986161912014292,-0.7604301432180482,0.10917410352825693
-0.32680606,-0.46618324,0.52677692,0.22673357751743278,0.5988690034545316,-0.7602897057635021,0.10912087260267847
-0.32681704,-0.46625116,0.52678028,0.22656266016789878,0.5991217627878742,-0.7601491590153515,0.10906754980217204
-0.32682802,-0.46631908,0.52678364,0.22639178306654392,0.5993744691508398,-0.760008502997317,0.1090141351471316
-0.326839,-0.466387,0.526787,0.22622094625775238,0.5996271224928222,-0.7598677377331431,0.10896062865797222
-0.32682832,-0.46650574,0.5268782,0.22600906932506842,0.600091742707646,-0.7596408280814638,0.10842330574477448
-0.3268176399999999,-0.46662448,0.5269694,0.22579789822646984,0.6005563643486473,-0.7594129642925257,0.10788564344380047
-0.32680696,-0.46674322,0.5270606,0.2255874334335601,0.6010209860553575,-0.7591841461255745,0.10734764305510999
-0.32679628,-0.46686196,0.5271518,0.22537767541587458,0.6014856064667887,-0.758954373342012,0.10680930587945094
-0.3267856,-0.4669807,0.527243,0.22516862464088072,0.6019502242214367,-0.7587236457053961,0.10627063321825485
-0.3267749199999999,-0.46709944,0.5273342,0.22496028157397582,0.6024148379572852,-0.7584919629814422,0.1057316263736349
